nuts3_code,lau_code,lau_name,pop,area
ITC16,4024,Borgomale,384,8477800
ITC16,4025,Borgo San Dalmazzo,12434,22339700
ITC16,4026,Bosia,174,5540500
ITC16,4027,Bossolasco,635,14545300
ITC16,4028,Boves,9663,50948300
ITC16,4029,Bra,29466,59529800
ITC16,4030,Briaglia,299,6237600
ITC16,4031,Briga Alta,41,52179600
ITC16,4032,Brondello,264,10124000
ITC16,4033,Brossasco,1026,28063900
ITC16,4034,Busca,10083,76764300
ITC16,4035,Camerana,580,23637800
ITC16,4037,Canale,5575,17865500
ITC16,4038,Canosio,76,48447600
ITC16,4039,Caprauna,96,11501800
ITC16,4040,Caraglio,6779,41675900
ITC16,4041,Caramagna Piemonte,3056,26328700
ITC16,4042,Cardè,1143,19304700
ITC16,4043,Carrù,4329,25838000
ITC16,4044,Cartignano,169,6419200
ITC16,4045,Casalgrasso,1409,17806600
ITC16,4046,Castagnito,2195,7114800
ITC16,4047,Casteldelfino,148,33951300
ITC16,4049,Castelletto Stura,1341,17130100
ITC16,4050,Castelletto Uzzone,308,14858400
ITC16,4051,Castellinaldo d'Alba,897,7802800
ITC16,4052,Castellino Tanaro,287,11517800
ITC16,4053,Castelmagno,59,49307000
ITC16,4054,Castelnuovo di Ceva,95,6262100
ITC16,4055,Castiglione Falletto,698,4720200
ITC16,4056,Castiglione Tinella,829,11634500
ITC16,4057,Castino,459,15522700
ITC16,4058,Cavallerleone,661,16437800
ITC16,4059,Cavallermaggiore,5394,51594600
ITC16,4060,Celle di Macra,83,31105200
ITC16,4061,Centallo,6878,42484800
ITC16,4062,Ceresole Alba,2014,37049600
ITC16,4063,Cerretto Langhe,410,10142300
ITC16,4064,Cervasca,5166,18241900
ITC16,4065,Cervere,2249,18596100
ITC16,4066,Ceva,5609,43165600
ITC16,4067,Cherasco,9383,81535100
ITC16,4068,Chiusa di Pesio,3593,95018800
ITC16,4069,Cigliè,188,6121900
ITC16,4070,Cissone,82,5903400
ITC16,4071,Clavesana,808,17150800
ITC16,4072,Corneliano d'Alba,2140,10087800
ITC16,4073,Cortemilia,2248,24987400
ITC16,4074,Cossano Belbo,925,20539800
ITC16,4075,Costigliole Saluzzo,3309,15342300
ITC16,4076,Cravanzana,374,8118300
ITC16,4077,Crissolo,152,52052900
ITC16,4078,Cuneo,55980,119669100
ITC16,4079,Demonte,1898,127306300
ITC16,4080,Diano d'Alba,3614,17543200
ITC16,4081,Dogliani,4683,35682900
ITC16,4082,Dronero,7009,58957400
ITC16,4083,Elva,85,26219600
ITC16,4084,Entracque,758,160731400
ITC16,4085,Envie,1961,24930500
ITC16,4086,Farigliano,1690,16441800
ITC16,4087,Faule,463,7030000
ITC16,4088,Feisoglio,299,7666600
ITC16,4089,Fossano,24486,130143400
ITC16,4090,Frabosa Soprana,745,47143700
ITC16,4091,Frabosa Sottana,1599,37643300
ITC16,4092,Frassino,265,17010600
ITC16,4093,Gaiola,573,4969100
ITC16,4094,Gambasca,340,5741200
ITC16,4095,Garessio,2931,131281000
ITC16,4096,Genola,2586,13722400
ITC16,4097,Gorzegno,257,13969900
ITC16,4098,Gottasecca,123,13676900
ITC16,4099,Govone,2270,18910800
ITC16,4100,Grinzane Cavour,1983,3808200
ITC16,4101,Guarene,3524,13445900
ITC16,4102,Igliano,64,3404200
ITC16,4103,Isasca,75,5078400
ITC16,4104,Lagnasco,1401,17712400
ITC16,4105,La Morra,2719,24165800
ITC16,4106,Lequio Berria,452,11829100
ITC16,4107,Lequio Tanaro,738,12200400
ITC16,4108,Lesegno,813,14241400
ITC16,4109,Levice,198,15739000
ITC16,4110,Limone Piemonte,1438,70810400
ITC16,4111,Lisio,191,8228700
ITC16,4112,Macra,47,24656200
ITC16,4113,Magliano Alfieri,2200,9500000
ITC16,4114,Magliano Alpi,2166,33220400
ITC16,4115,Mango,1263,20031000
ITC16,4116,Manta,3787,11734500
ITC16,4117,Marene,3259,28986900
ITC16,4118,Margarita,1431,11376200
ITC16,4119,Marmora,51,41125800
ITC16,4120,Marsaglia,214,13025800
ITC16,4121,Martiniana Po,728,13280600
ITC16,4122,Melle,294,27905600
ITC16,4123,Moiola,219,15068200
ITC16,4124,Mombarcaro,261,20511100
ITC16,4125,Mombasiglio,621,17349800
ITC16,4126,Monastero di Vasco,1284,17438200
ITC16,4127,Monasterolo Casotto,82,7679600
ITC16,4128,Monasterolo di Savigliano,1364,14911400
ITC16,4129,Monchiero,573,4990300
ITC16,4130,Mondovì,22264,87051600
ITC16,4131,Monesiglio,592,12933000
ITC16,4132,Monforte d'Alba,1954,25274500
ITC16,4133,Montà,4680,26820300
ITC16,4134,Montaldo di Mondovì,545,23579700
ITC16,4135,Montaldo Roero,846,11840300
ITC16,4136,Montanera,716,11627100
ITC16,4137,Montelupo Albese,481,6430300
ITC16,4138,Montemale di Cuneo,215,11104100
ITC16,4139,Monterosso Grana,521,42221100
ITC16,4140,Monteu Roero,1597,24699900
ITC16,4141,Montezemolo,229,6936300
ITC16,4142,Monticello d'Alba,2349,10235800
ITC16,4143,Moretta,4097,23993400
ITC16,4144,Morozzo,1999,22191900
ITC16,4145,Murazzano,835,27675800
ITC16,4146,Murello,940,17328200
ITC16,4147,Narzole,3448,26182600
ITC16,4148,Neive,3316,21302800
ITC16,4149,Neviglie,354,7926100
ITC16,4150,Niella Belbo,363,11518300
ITC16,4151,Niella Tanaro,979,15707000
ITC16,4152,Novello,968,11705500
ITC16,4153,Nucetto,404,7808300
ITC16,4154,Oncino,86,47359200
ITC16,4155,Ormea,1516,124493100
ITC16,4156,Ostana,89,14087300
ITC16,4157,Paesana,2660,58269300
ITC16,4158,Pagno,577,8679700
ITC16,4159,Pamparato,285,34511500
ITC16,4160,Paroldo,200,12424900
ITC16,4161,Perletto,264,9893200
ITC16,4162,Perlo,109,10215500
ITC16,4163,Peveragno,5491,67918600
ITC16,4164,Pezzolo Valle Uzzone,314,26569100
ITC16,4165,Pianfei,2112,15310300
ITC16,4166,Piasco,2730,10621400
ITC16,4167,Pietraporzio,74,55185600
ITC16,4168,Piobesi d'Alba,1403,4034700
ITC16,4169,Piozzo,976,14304300
ITC16,4170,Pocapaglia,3332,17477400
ITC16,4171,Polonghera,1120,10314600
ITC16,4172,Pontechianale,176,94922900
ITC16,4173,Pradleves,232,19293400
ITC16,4174,Prazzo,172,52385100
ITC16,4175,Priero,508,20009200
ITC16,4176,Priocca,2023,9030600
ITC16,4177,Priola,673,27375400
ITC16,4178,Prunetto,412,14361500
ITC16,4179,Racconigi,9754,48056200
ITC16,4180,Revello,4213,52470000
ITC16,4181,Rifreddo,1052,6843600
ITC16,4182,Rittana,108,11352000
ITC16,4183,Roaschia,99,23836800
ITC16,4184,Roascio,94,6421200
ITC16,4185,Robilante,2185,25003800
ITC16,4186,Roburent,478,29810400
ITC16,4187,Roccabruna,1548,24298900
ITC16,4188,Rocca Cigliè,125,7015200
ITC16,4189,Rocca de' Baldi,1570,26402300
ITC16,4190,Roccaforte Mondovì,2114,84610500
ITC16,4191,Roccasparvera,741,11240700
ITC16,4192,Roccavione,2668,19149200
ITC16,4193,Rocchetta Belbo,155,4507600
ITC16,4194,Roddi,1579,9353000
ITC16,4195,Roddino,413,10584900
ITC16,4196,Rodello,953,8900400
ITC16,4197,Rossana,813,19916600
ITC16,4198,Ruffia,359,7509100
ITC16,4199,Sale delle Langhe,474,10505200
ITC16,4200,Sale San Giovanni,159,8074200
ITC16,4201,Saliceto,1220,24325400
ITC16,4202,Salmour,730,12696000
ITC16,4203,Saluzzo,17342,79930600
ITC16,4204,Sambuco,86,46139200
ITC16,4205,Sampeyre,980,98906900
ITC16,4206,San Benedetto Belbo,154,4845400
ITC16,4207,San Damiano Macra,414,54261800
ITC16,4208,Sanfrè,3015,15504000
ITC16,4209,Sanfront,2314,39708800
ITC16,4210,San Michele Mondovì,1847,18111900
ITC16,4211,Sant'Albano Stura,2369,27454400
ITC16,4212,Santa Vittoria d'Alba,2861,10075800
ITC16,4213,Santo Stefano Belbo,3874,27183600
ITC16,4214,Santo Stefano Roero,1346,13114200
ITC16,4215,Savigliano,21442,110787600
ITC16,4216,Scagnello,177,9387800
ITC16,4217,Scarnafigi,2127,30497900
ITC16,4218,Serralunga d'Alba,538,8390800
ITC16,4219,Serravalle Langhe,301,8899500
ITC16,4220,Sinio,473,8601200
ITC16,4221,Somano,311,11684800
ITC16,4222,Sommariva del Bosco,6251,35415500
ITC16,4223,Sommariva Perno,2683,17093500
ITC16,4224,Stroppo,96,28095600
ITC16,4225,Tarantasca,2164,12201600
ITC16,4226,Torre Bormida,165,7182900
ITC16,4227,Torre Mondovì,494,18537600
ITC16,4228,Torre San Giorgio,726,5390100
ITC16,4229,Torresina,47,3822600
ITC16,4230,Treiso,770,9595600
ITC16,4231,Trezzo Tinella,309,10525300
ITC16,4232,Trinità,2217,28336700
ITC16,4233,Valdieri,922,153312600
ITC16,4234,Valgrana,792,23101700
ITC16,4235,Valloriate,100,16955900
ITC16,4237,Venasca,1361,20393800
ITC16,4238,Verduno,545,7157100
ITC16,4239,Vernante,1115,62056300
ITC16,4240,Verzuolo,6428,26132000
ITC16,4241,Vezza d'Alba,2313,14068800
ITC16,4242,Vicoforte,3193,25736300
ITC16,4243,Vignolo,2629,7941700
ITC16,4244,Villafalletto,2876,29732400
ITC16,4245,Villanova Mondovì,5761,28287800
ITC16,4246,Villanova Solaro,750,14788400
ITC16,4247,Villar San Costanzo,1559,19495800
ITC16,4248,Vinadio,603,183169200
ITC16,4249,Viola,362,21067200
ITC16,4250,Vottignasco,491,8090000
ITC17,5001,Agliano Terme,1557,15448500
ITC17,5002,Albugnano,492,9539900
ITC17,5003,Antignano,966,10860800
ITC17,5004,Aramengo,565,11412400
ITC17,5005,Asti,74348,151311300
ITC17,5006,Azzano d'Asti,384,6434100
ITC17,5007,Baldichieri d'Asti,1117,5066000
ITC17,5008,Belveglio,310,5279600
ITC17,5009,Berzano di San Pietro,403,7343000
ITC17,5010,Bruno,297,8900800
ITC17,5011,Bubbio,817,15762100
ITC17,5012,Buttigliera d'Asti,2536,19160800
ITC17,5013,Calamandrana,1651,12788400
ITC17,5014,Calliano,1238,17293100
ITC17,5015,Calosso,1176,15714900
ITC17,5016,Camerano Casasco,404,6892300
ITC17,5017,Canelli,10165,23432600
ITC17,5018,Cantarana,994,9721400
ITC17,5019,Capriglio,323,5056500
ITC17,5020,Casorzo,597,12648000
ITC17,5021,Cassinasco,538,11839100
ITC17,5022,Castagnole delle Lanze,3646,21564800
ITC17,5023,Castagnole Monferrato,1159,17337400
ITC17,5024,Castel Boglione,584,11862200
ITC17,5025,Castell'Alfero,2656,20088100
ITC17,5026,Castellero,291,4288200
ITC17,5027,Castelletto Molina,139,3066200
ITC17,5028,Castello di Annone,1807,23178500
ITC17,5029,Castelnuovo Belbo,813,9549900
ITC17,5030,Castelnuovo Calcea,706,8203900
ITC17,5031,Castelnuovo Don Bosco,3102,21606800
ITC17,5032,Castel Rocchero,389,5627300
ITC17,5033,Cellarengo,704,10847700
ITC17,5034,Celle Enomondo,462,5592800
ITC17,5035,Cerreto d'Asti,227,3938400
ITC17,5036,Cerro Tanaro,593,4652900
ITC17,5037,Cessole,362,11777900
ITC17,5038,Chiusano d'Asti,227,2417000
ITC17,5039,Cinaglio,430,5504500
ITC17,5040,Cisterna d'Asti,1224,10732600
ITC17,5041,Coazzolo,288,4048900
ITC17,5042,Cocconato,1403,16522600
ITC17,5044,Corsione,202,5082400
ITC17,5045,Cortandone,312,5023100
ITC17,5046,Cortanze,273,4476600
ITC17,5047,Cortazzone,589,10333300
ITC17,5048,Cortiglione,517,8425400
ITC17,5049,Cossombrato,512,5398700
ITC17,5050,Costigliole d'Asti,5690,36943200
ITC17,5051,Cunico,440,6753100
ITC17,5052,Dusino San Michele,1062,11925100
ITC17,5053,Ferrere,1515,13927000
ITC17,5054,Fontanile,515,8130000
ITC17,5055,Frinco,722,7216800
ITC17,5056,Grana,539,5888300
ITC17,5057,Grazzano Badoglio,587,10472100
ITC17,5058,Incisa Scapaccino,2048,20703700
ITC17,5059,Isola d'Asti,2002,13502600
ITC17,5060,Loazzolo,320,14821900
ITC17,5061,Maranzana,230,4373900
ITC17,5062,Maretto,383,4925100
ITC17,5063,Moasca,506,4155100
ITC17,5064,Mombaldone,200,11958800
ITC17,5065,Mombaruzzo,1018,22397100
ITC17,5066,Mombercelli,2128,14232100
ITC17,5067,Monale,982,9110400
ITC17,5068,Monastero Bormida,884,14205700
ITC17,5069,Moncalvo,2788,17421000
ITC17,5070,Moncucco Torinese,874,14329100
ITC17,5071,Mongardino,855,6855000
ITC17,5072,Montabone,327,8537300
ITC17,5073,Montafia,924,14497000
ITC17,5074,Montaldo Scarampi,717,6634800
ITC17,5075,Montechiaro d'Asti,1222,10140800
ITC17,5076,Montegrosso d'Asti,2311,15419200
ITC17,5077,Montemagno,1061,16097600
ITC17,5079,Moransengo,186,5405300
ITC17,5080,Nizza Monferrato,10197,30363200
ITC17,5081,Olmo Gentile,71,5617000
ITC17,5082,Passerano Marmorito,417,12026000
ITC17,5083,Penango,445,9563000
ITC17,5084,Piea,533,9001300
ITC17,5085,Pino d'Asti,208,4082000
ITC17,5086,Piovà Massaia,570,11024400
ITC17,5087,Portacomaro,1962,11003600
ITC17,5088,Quaranti,159,2858200
ITC17,5089,Refrancore,1549,13204900
ITC17,5090,Revigliasco d'Asti,757,8835000
ITC17,5091,Roatto,366,6417100
ITC17,5092,Robella,467,12180500
ITC17,5093,Rocca d'Arazzo,915,12563100
ITC17,5094,Roccaverano,375,29982700
ITC17,5095,Rocchetta Palafea,350,7837700
ITC17,5096,Rocchetta Tanaro,1368,15910900
ITC17,5097,San Damiano d'Asti,7996,47865600
ITC17,5098,San Giorgio Scarampi,103,6147700
ITC17,5099,San Martino Alfieri,675,7209400
ITC17,5100,San Marzano Oliveto,989,9683800
ITC17,5101,San Paolo Solbrito,1188,11869100
ITC17,5103,Scurzolengo,526,5342600
ITC17,5104,Serole,103,12328500
ITC17,5105,Sessame,247,8447100
ITC17,5106,Settime,540,6680400
ITC17,5107,Soglio,157,3280000
ITC17,5108,Tigliole,1722,16117300
ITC17,5109,Tonco,781,11783300
ITC17,5110,Tonengo,215,5595200
ITC17,5111,Vaglio Serra,282,4759900
ITC17,5112,Valfenera,2413,22038300
ITC17,5113,Vesime,604,13165500
ITC17,5114,Viale,242,3975400
ITC17,5115,Viarigi,855,13621900
ITC17,5116,Vigliano d'Asti,805,6653000
ITC17,5117,Villafranca d'Asti,2968,12879800
ITC17,5118,Villanova d'Asti,5506,41948000
ITC17,5119,Villa San Secondo,366,6126800
ITC17,5120,Vinchio,557,9286300
ITC17,5121,Montiglio Monferrato,1568,26862400
ITC18,6001,Acqui Terme,19493,33296700
ITC18,6002,Albera Ligure,296,21229800
ITC18,6003,Alessandria,92104,203565700
ITC18,6004,Alfiano Natta,739,13158800
ITC18,6005,Alice Bel Colle,727,12213500
ITC18,6007,Altavilla Monferrato,412,11328000
ITC18,6008,Alzano Scrivia,352,2126900
ITC18,6009,Arquata Scrivia,6242,29243400
ITC18,6010,Avolasca,257,12237500
ITC18,6011,Balzola,1301,16619700
ITC18,6012,Basaluzzo,2025,15052600
ITC18,6013,Bassignana,1607,28712200
ITC18,6014,Belforte Monferrato,499,8325800
ITC18,6015,Bergamasco,710,13439700
ITC18,6016,Berzano di Tortona,158,2887400
ITC18,6017,Bistagno,1780,17593600
ITC18,6018,Borghetto di Borbera,1931,39397700
ITC18,6019,Borgoratto Alessandrino,548,6603400
ITC18,6020,Borgo San Martino,1375,9723000
ITC18,6021,Bosco Marengo,2261,44529700
ITC18,6022,Bosio,1113,67613300
ITC18,6023,Bozzole,318,9023500
ITC18,6024,Brignano-Frascata,426,17528500
ITC18,6025,Cabella Ligure,479,46633200
ITC18,6026,Camagna Monferrato,466,9249300
ITC18,6027,Camino,727,18437600
ITC18,6028,Cantalupo Ligure,454,24061900
ITC18,6029,Capriata d'Orba,1807,28466300
ITC18,6030,Carbonara Scrivia,1095,5052600
ITC18,6031,Carentino,329,9789200
ITC18,6032,Carezzano,417,10483300
ITC18,6033,Carpeneto,912,13339400
ITC18,6034,Carrega Ligure,89,55255500
ITC18,6035,Carrosio,487,6923200
ITC18,6036,Cartosio,723,16341200
ITC18,6037,Casal Cermelli,1161,12163500
ITC18,6038,Casaleggio Boiro,365,12010400
ITC18,6039,Casale Monferrato,33213,86209700
ITC18,6040,Casalnoceto,972,12986600
ITC18,6041,Casasco,115,9037300
ITC18,6043,Cassine,2878,33092500
ITC18,6044,Cassinelle,853,23772100
ITC18,6045,Castellania Coppi,85,7208900
ITC18,6046,Castellar Guidobono,395,2482800
ITC18,6047,Castellazzo Bormida,4314,45128300
ITC18,6048,Castelletto d'Erro,146,4660000
ITC18,6049,Castelletto d'Orba,1869,13977000
ITC18,6050,Castelletto Merli,453,11590800
ITC18,6051,Castelletto Monferrato,1444,9577600
ITC18,6052,Castelnuovo Bormida,612,13110700
ITC18,6053,Castelnuovo Scrivia,4882,45421300
ITC18,6054,Castelspina,391,5487200
ITC18,6055,Cavatore,257,10446600
ITC18,6056,Cella Monte,477,5552400
ITC18,6057,Cereseto,390,10442700
ITC18,6058,Cerreto Grue,299,4747000
ITC18,6059,Cerrina Monferrato,1307,17300800
ITC18,6060,Coniolo,449,10300200
ITC18,6061,Conzano,945,11611700
ITC18,6062,Costa Vescovato,323,7899600
ITC18,6063,Cremolino,1002,14387400
ITC18,6065,Denice,175,7462100
ITC18,6066,Dernice,178,18276300
ITC18,6067,Fabbrica Curone,589,53848400
ITC18,6068,Felizzano,2162,25013800
ITC18,6069,Fraconalto,307,17616100
ITC18,6070,Francavilla Bisio,500,7751500
ITC18,6071,Frascaro,430,5286100
ITC18,6072,Frassinello Monferrato,471,8431000
ITC18,6073,Frassineto Po,1379,29560900
ITC18,6074,Fresonara,621,6933600
ITC18,6075,Frugarolo,1856,27057500
ITC18,6076,Fubine Monferrato,1578,25533300
ITC18,6077,Gabiano,1011,17768400
ITC18,6078,Gamalero,822,12154300
ITC18,6079,Garbagna,616,20716500
ITC18,6081,Gavi,4454,45043200
ITC18,6082,Giarole,682,5449400
ITC18,6083,Gremiasco,294,17384200
ITC18,6084,Grognardo,240,9080200
ITC18,6085,Grondona,469,25942900
ITC18,6086,Guazzora,300,2802100
ITC18,6087,Isola Sant'Antonio,645,23548300
ITC18,6088,Lerma,823,14535800
ITC18,6090,Malvicino,83,9035000
ITC18,6091,Masio,1297,22231900
ITC18,6092,Melazzo,1271,19737500
ITC18,6093,Merana,180,9199800
ITC18,6094,Mirabello Monferrato,1218,13235700
ITC18,6095,Molare,2070,32504000
ITC18,6096,Molino dei Torti,564,2752700
ITC18,6097,Mombello Monferrato,934,19694100
ITC18,6098,Momperone,199,8540000
ITC18,6099,Moncestino,193,6518500
ITC18,6100,Mongiardino Ligure,146,29032900
ITC18,6101,Monleale,556,9617600
ITC18,6102,Montacuto,244,23747300
ITC18,6103,Montaldeo,243,5375600
ITC18,6104,Montaldo Bormida,611,5724100
ITC18,6105,Montecastello,305,7486700
ITC18,6106,Montechiaro d'Acqui,512,17598200
ITC18,6107,Montegioco,284,5451300
ITC18,6108,Montemarzino,293,9851500
ITC18,6109,Morano sul Po,1344,17704900
ITC18,6110,Morbello,416,23952400
ITC18,6111,Mornese,706,13219700
ITC18,6112,Morsasco,614,10294300
ITC18,6113,Murisengo,1319,15310400
ITC18,6114,Novi Ligure,27786,55194800
ITC18,6115,Occimiano,1254,22462900
ITC18,6116,Odalengo Grande,401,15427900
ITC18,6117,Odalengo Piccolo,237,7570700
ITC18,6118,Olivola,114,2690800
ITC18,6119,Orsara Bormida,408,5099600
ITC18,6120,Ottiglio,588,14543400
ITC18,6121,Ovada,10971,35372400
ITC18,6122,Oviglio,1193,27366500
ITC18,6123,Ozzano Monferrato,1365,15183400
ITC18,6124,Paderna,205,4419800
ITC18,6125,Pareto,510,41737600
ITC18,6126,Parodi Ligure,619,12536500
ITC18,6127,Pasturana,1276,5281100
ITC18,6128,Pecetto di Valenza,1173,11354600
ITC18,6129,Pietra Marazzi,874,7997300
ITC18,6131,Pomaro Monferrato,329,13442700
ITC18,6132,Pontecurone,3427,29704100
ITC18,6133,Pontestura,1354,18917700
ITC18,6134,Ponti,540,11967900
ITC18,6135,Ponzano Monferrato,325,11649500
ITC18,6136,Ponzone,998,69028100
ITC18,6137,Pozzol Groppo,300,14086600
ITC18,6138,Pozzolo Formigaro,4462,36176500
ITC18,6139,Prasco,474,5972400
ITC18,6140,Predosa,1921,33007100
ITC18,6141,Quargnento,1348,36165100
ITC18,6142,Quattordio,1536,17733800
ITC18,6143,Ricaldone,609,10515300
ITC18,6144,Rivalta Bormida,1376,10051600
ITC18,6145,Rivarone,396,6073400
ITC18,6146,Roccaforte Ligure,125,20589200
ITC18,6147,Rocca Grimalda,1447,15461200
ITC18,6148,Rocchetta Ligure,221,10154300
ITC18,6149,Rosignano Monferrato,1472,19279900
ITC18,6150,Sala Monferrato,337,7575400
ITC18,6151,Sale,3917,44915600
ITC18,6152,San Cristoforo,546,3570600
ITC18,6153,San Giorgio Monferrato,1200,7115600
ITC18,6154,San Salvatore Monferrato,4090,31691600
ITC18,6155,San Sebastiano Curone,520,3892500
ITC18,6156,Sant'Agata Fossili,367,7706500
ITC18,6157,Sardigliano,384,12743000
ITC18,6158,Sarezzano,1138,13853200
ITC18,6159,Serralunga di Crea,513,8842500
ITC18,6160,Serravalle Scrivia,5878,15948800
ITC18,6161,Sezzadio,1199,34319500
ITC18,6162,Silvano d'Orba,1866,12168100
ITC18,6163,Solero,1549,22553800
ITC18,6164,Solonghello,191,4953300
ITC18,6165,Spigno Monferrato,953,54854400
ITC18,6166,Spineto Scrivia,357,3954200
ITC18,6167,Stazzano,2381,17913200
ITC18,6168,Strevi,1902,15288900
ITC18,6169,Tagliolo Monferrato,1533,26211100
ITC18,6170,Tassarolo,597,7035000
ITC18,6171,Terruggia,907,7266400
ITC18,6172,Terzo,846,8796000
ITC18,6173,Ticineto,1321,8089400
ITC18,6174,Tortona,27092,98866600
ITC18,6175,Treville,265,4603200
ITC18,6176,Trisobbio,669,9219100
ITC18,6177,Valenza,18239,48494500
ITC18,6178,Valmacca,956,12293600
ITC18,6179,Vignale Monferrato,946,18725800
ITC18,6180,Vignole Borbera,2030,8645500
ITC18,6181,Viguzzolo,3064,18307200
ITC18,6182,Villadeati,478,14609100
ITC18,6183,Villalvernia,878,4474400
ITC18,6184,Villamiroglio,294,9868800
ITC18,6185,Villanova Monferrato,1749,16556300
ITC18,6186,Villaromagnano,660,6067200
ITC18,6187,Visone,1172,12561700
ITC18,6188,Volpedo,1160,10483300
ITC18,6189,Volpeglino,130,3245800
ITC18,6190,Voltaggio,672,52182800
ITC18,6191,Cassano Spinola,1859,17126300
ITC18,6192,Alluvioni Piovera,1663,24783700
ITC18,6193,Lu e Cuccaro Monferrato,1360,27095000
ITC20,7001,Allein,209,7964000
ITC20,7002,Antey-Saint-André,557,11808000
ITC20,7003,Aosta,33409,21392300
ITC20,7004,Arnad,1235,28840500
ITC20,7005,Arvier,861,33359600
ITC20,7006,Avise,301,52616600
ITC20,7007,Ayas,1399,129420800
ITC20,7008,Aymavilles,2091,53243600
ITC20,7009,Bard,114,3031500
ITC20,7010,Bionaz,220,142090500
ITC20,7011,Brissogne,943,25513300
ITC20,7012,Brusson,883,55262100
ITC20,7013,Challand-Saint-Anselme,744,27986400
ITC20,7014,Challand-Saint-Victor,550,25158900
ITC20,7015,Chambave,885,21541600
ITC20,7016,Chamois,110,14528300
ITC20,7017,Champdepraz,706,48792400
ITC20,7018,Champorcher,390,68435200
ITC20,7019,Charvensod,2336,25861900
ITC20,7020,Châtillon,4454,39681100
ITC20,7021,Cogne,1356,213037200
ITC20,7022,Courmayeur,2733,209605900
ITC20,7023,Donnas,2408,33977000
ITC20,7024,Doues,504,16254200
ITC20,7025,Emarèse,217,10233000
ITC20,7026,Etroubles,487,39569200
ITC20,7027,Fénis,1769,68119800
ITC20,7028,Fontainemore,434,31708900
ITC20,7029,Gaby,450,32171200
ITC20,7030,Gignod,1718,25983300
ITC20,7031,Gressan,3395,25303400
ITC20,7032,Gressoney-La-Trinité,326,66516100
ITC20,7033,Gressoney-Saint-Jean,824,69647100
ITC20,7034,Hône,1175,12638400
ITC20,7035,Introd,656,20038100
ITC20,7036,Issime,397,35377900
ITC20,7037,Issogne,1334,23610300
ITC20,7038,Jovençan,724,7012000
ITC20,7039,La Magdeleine,109,8936500
ITC20,7040,La Salle,1987,83942700
ITC20,7041,La Thuile,829,125666600
ITC20,7042,Lillianes,447,18546300
ITC20,7043,Montjovet,1790,18759700
ITC20,7044,Morgex,2082,43627700
ITC20,7045,Nus,2968,57354400
ITC20,7046,Ollomont,163,53482500
ITC20,7047,Oyace,214,30559800
ITC20,7048,Perloz,446,23266500
ITC20,7049,Pollein,1511,15329500
ITC20,7050,Pontboset,174,33559900
ITC20,7051,Pontey,809,15753300
ITC20,7052,Pont-Saint-Martin,3543,6922400
ITC20,7053,Pré-Saint-Didier,1006,33401800
ITC20,7054,Quart,4051,62052000
ITC20,7055,Rhêmes-Notre-Dame,84,86833300
ITC20,7056,Rhêmes-Saint-Georges,177,36338500
ITC20,7057,Roisan,1032,14641000
ITC20,7058,Saint-Christophe,3407,14736400
ITC20,7059,Saint-Denis,373,11387200
ITC20,7060,Saint-Marcel,1322,42382000
ITC20,7061,Saint-Nicolas,327,15457600
ITC20,7062,Saint-Oyen,189,9420600
ITC20,7063,Saint-Pierre,3201,26177200
ITC20,7064,Saint-Rhémy-en-Bosses,332,64877000
ITC20,7065,Saint-Vincent,4402,20572100
ITC20,7066,Sarre,4759,28281000
ITC20,7067,Torgnon,561,42462900
ITC20,7068,Valgrisenche,195,113475700
ITC20,7069,Valpelline,603,31446800
